player_id,name,nationality,position,sub_position,market_value_m,minutes_played,goals,assists,key_passes,tackles,interceptions,pass_accuracy,goals_per_90,assists_per_90,image_url,foot,height_in_cm,date_of_birth,games_played,yellow_cards,red_cards,market_value_in_eur,latest_market_value_in_eur
225015,Carlos Akapo,Equatorial Guinea,Defender,Right-Back,1.0,3153,1,0,5,8,6,89.7,0.03,0.0,https://img.a.transfermarkt.technology/portrait/header/225015-1678019418.jpg?lm=1,right,179.0,1993-03-12 00:00:00,43,8,0,1000000.0,1000000.0
425462,Felipe Vizeu,Brazil,Attack,Centre-Forward,0.5,328,1,1,1,0,0,83.7,0.27,0.27,https://img.a.transfermarkt.technology/portrait/header/425462-1592751000.png?lm=1,both,185.0,1997-03-12 00:00:00,7,1,0,500000.0,500000.0
423879,Astrit Selmani,Kosovo,Attack,Centre-Forward,0.4,397,1,1,2,0,0,69.5,0.23,0.23,https://img.a.transfermarkt.technology/portrait/header/423879-1732263237.png?lm=1,right,184.0,1997-05-13 00:00:00,10,2,0,400000.0,400000.0
423757,Kerr McInroy,Scotland,Midfield,Central Midfield,0.3,883,1,1,4,2,1,81.8,0.1,0.1,https://img.a.transfermarkt.technology/portrait/header/423757-1628516415.jpg?lm=1,left,180.0,2000-08-31 00:00:00,16,0,0,300000.0,300000.0
423744,Billy Gilmour,Scotland,Midfield,Defensive Midfield,20.0,8790,1,6,44,16,12,71.2,0.01,0.06,https://img.a.transfermarkt.technology/portrait/header/423744-1701544195.jpg?lm=1,right,170.0,2001-06-11 00:00:00,150,12,1,20000000.0,20000000.0
423443,Álex Centelles,Spain,Defender,Left-Back,1.2,3206,1,3,5,8,6,73.0,0.03,0.08,https://img.a.transfermarkt.technology/portrait/header/423443-1561989012.jpg?lm=1,left,185.0,1999-08-30 00:00:00,49,4,0,1200000.0,1200000.0
423436,Santiago Ascacíbar,Argentina,Midfield,Defensive Midfield,5.5,4850,1,4,24,9,6,65.1,0.02,0.07,https://img.a.transfermarkt.technology/portrait/header/423436-1739827128.jpg?lm=1,right,169.0,1997-02-25 00:00:00,66,11,0,5500000.0,5500000.0
282700,Enric Franquesa,Spain,Defender,Left-Back,1.0,1465,1,3,2,4,3,66.0,0.06,0.18,https://img.a.transfermarkt.technology/portrait/header/282700-1625480292.jpg?lm=1,left,175.0,1997-02-26 00:00:00,31,2,0,1000000.0,1000000.0
282672,Benito Ramírez,Spain,Attack,Left Winger,0.6,1232,1,1,5,1,1,75.9,0.07,0.07,https://img.a.transfermarkt.technology/portrait/header/282672-1658407951.jpg?lm=1,left,179.0,1995-07-11 00:00:00,44,2,1,600000.0,600000.0
661208,Leo Hjelde,Norway,Defender,Centre-Back,1.5,1014,1,0,2,2,2,82.5,0.09,0.0,https://img.a.transfermarkt.technology/portrait/header/661208-1648481718.jpg?lm=1,left,190.0,2003-08-26 00:00:00,12,2,0,1500000.0,1500000.0
661206,Seedy Jatta,Norway,Attack,Centre-Forward,0.0,853,1,1,3,1,1,82.8,0.11,0.11,https://img.a.transfermarkt.technology/portrait/header/661206-1736777449.jpg?lm=1,right,182.0,2003-03-18 00:00:00,18,1,0,0.0,0.0
360711,Mo Dauda,Ghana,Attack,Left Winger,1.2,560,1,0,2,0,0,82.1,0.16,0.0,https://img.a.transfermarkt.technology/portrait/header/360711-1532343320.jpg?lm=1,right,174.0,1998-02-20 00:00:00,20,0,0,1200000.0,1200000.0
360514,Giovanni Troupée,Curacao,Defender,Right-Back,0.4,3066,1,1,5,7,6,85.5,0.03,0.03,https://img.a.transfermarkt.technology/portrait/header/360514-1674330929.png?lm=1,right,181.0,1998-03-20 00:00:00,39,2,0,400000.0,400000.0
358956,Oleksandr Kucherenko,Ukraine,Midfield,Defensive Midfield,0.2,5897,1,0,29,10,8,75.4,0.02,0.0,https://img.a.transfermarkt.technology/portrait/header/358956-1717146495.png?lm=1,right,185.0,1991-10-01 00:00:00,73,14,0,150000.0,150000.0
358909,Filip Bainovic,Serbia,Midfield,Central Midfield,0.2,1143,1,1,6,2,2,91.4,0.08,0.08,https://img.a.transfermarkt.technology/portrait/header/358909-1757719012.jpg?lm=1,right,178.0,1996-06-23 00:00:00,22,6,0,250000.0,250000.0
358907,Din Sula,Albania,Attack,Centre-Forward,0.3,432,1,0,2,0,0,77.5,0.21,0.0,https://img.a.transfermarkt.technology/portrait/header/358907-1476111468.jpg?lm=1,right,185.0,1998-03-02 00:00:00,13,3,0,300000.0,300000.0
883122,Anas Haj Mohamed,Tunisia,Attack,Right Winger,0.8,443,1,1,2,0,0,87.8,0.2,0.2,https://img.a.transfermarkt.technology/portrait/header/883122-1739284158.jpg?lm=1,right,174.0,2005-03-26 00:00:00,15,4,0,800000.0,800000.0
110866,Tom Parkes,England,Defender,Centre-Back,0.2,776,1,0,1,2,2,69.1,0.12,0.0,https://img.a.transfermarkt.technology/portrait/header/110866-1626166866.jpg?lm=1,right,191.0,1992-01-15 00:00:00,17,2,0,200000.0,200000.0
358422,Daniel Anyembe,Kenya,Defender,Centre-Back,2.0,8011,1,2,13,20,16,82.4,0.01,0.02,https://img.a.transfermarkt.technology/portrait/header/358422-1661347450.png?lm=1,right,189.0,1998-07-22 00:00:00,101,6,0,2000000.0,2000000.0
358261,Konstantinos Doumtsios,Greece,Attack,Centre-Forward,0.4,1681,1,0,7,1,1,73.6,0.05,0.0,https://img.a.transfermarkt.technology/portrait/header/358261-1753425130.png?lm=1,right,182.0,1997-09-20 00:00:00,27,6,0,350000.0,350000.0
358132,Jan Kral,Czech Republic,Defender,Centre-Back,0.4,1352,1,1,2,3,3,76.2,0.07,0.07,https://img.a.transfermarkt.technology/portrait/header/358132-1695061840.jpg?lm=1,left,194.0,1999-04-05 00:00:00,30,8,0,400000.0,400000.0
888790,Miller Thomson,Scotland,Attack,Right Winger,0.2,661,1,0,3,1,0,67.9,0.14,0.0,https://img.a.transfermarkt.technology/portrait/header/888790-1757443458.jpg?lm=1,right,170.0,2004-07-20 00:00:00,18,1,0,150000.0,150000.0
888342,Giorgi Maisuradze,Georgia,Defender,Right-Back,0.5,1879,1,3,3,5,4,84.4,0.05,0.14,https://img.a.transfermarkt.technology/portrait/header/888342-1685093209.png?lm=1,right,190.0,2002-01-31 00:00:00,30,8,0,500000.0,500000.0
886047,Antonio Espigares,Spain,Defender,Centre-Back,0.5,972,1,1,2,2,2,71.3,0.09,0.09,https://img.a.transfermarkt.technology/portrait/header/886047-1664570903.jpg?lm=1,right,187.0,2004-09-05 00:00:00,19,2,0,500000.0,500000.0
659516,Warren Bondo,France,Midfield,Central Midfield,6.0,5275,1,1,26,9,7,86.3,0.02,0.02,https://img.a.transfermarkt.technology/portrait/header/659516-1739281834.jpg?lm=1,right,177.0,2003-09-15 00:00:00,85,22,0,6000000.0,6000000.0
658737,Mor Ndiaye,Senegal,Midfield,Defensive Midfield,0.6,3389,1,2,17,6,5,70.1,0.03,0.05,https://img.a.transfermarkt.technology/portrait/header/658737-1747850466.jpg?lm=1,right,185.0,2000-11-22 00:00:00,61,12,0,550000.0,550000.0
658664,Vinicius Mingotti,Brazil,Attack,Centre-Forward,0.6,486,1,0,2,0,0,70.0,0.19,0.0,https://img.a.transfermarkt.technology/portrait/header/658664-1684596019.jpg?lm=1,right,190.0,2000-01-07 00:00:00,16,2,0,600000.0,600000.0
658543,Sefer Emini,North Macedonia,Midfield,Central Midfield,0.8,2325,1,3,12,4,3,88.7,0.04,0.12,https://img.a.transfermarkt.technology/portrait/header/658543-1603055646.jpg?lm=1,right,174.0,2000-07-15 00:00:00,35,6,1,800000.0,800000.0
660000,Juan Camilo Castillo,Colombia,Defender,Left-Back,0.0,943,1,0,2,2,2,65.5,0.1,0.0,https://img.a.transfermarkt.technology/portrait/header/660000-1754201665.png?lm=1,left,182.0,2002-10-03 00:00:00,23,5,0,0.0,0.0
659705,Paulo Victor,Brazil,Attack,Left Winger,0.4,812,1,1,3,1,1,78.7,0.11,0.11,https://img.a.transfermarkt.technology/portrait/header/659705-1663117414.jpg?lm=1,left,180.0,2001-03-21 00:00:00,22,8,0,400000.0,400000.0
170321,Paul Dummett,Wales,Defender,Centre-Back,0.9,1786,1,0,3,4,4,72.5,0.05,0.0,https://img.a.transfermarkt.technology/portrait/header/170321-1700647955.jpg?lm=1,left,183.0,1991-09-26 00:00:00,28,4,0,900000.0,900000.0
225043,Carl Johansson,Sweden,Defender,Centre-Back,0.4,920,1,0,2,2,2,73.7,0.1,0.0,https://img.a.transfermarkt.technology/portrait/header/225043-1756808586.jpg?lm=1,right,194.0,1994-05-23 00:00:00,14,3,1,450000.0,450000.0
657796,Alaa Ghram,Tunisia,Defender,Centre-Back,1.5,1523,1,0,3,4,3,83.4,0.06,0.0,https://img.a.transfermarkt.technology/portrait/header/657796-1723486529.png?lm=1,right,190.0,2001-07-24 00:00:00,24,3,0,1500000.0,1500000.0
657625,Takuro Kaneko,Japan,Attack,Right Winger,0.0,1079,1,2,4,1,1,84.4,0.08,0.17,https://img.a.transfermarkt.technology/portrait/header/657625-1774735625.JPG?lm=1,left,178.0,1997-07-30 00:00:00,19,2,0,0.0,0.0
657575,Abubakr Barry,The Gambia,Midfield,Central Midfield,0.0,522,1,0,3,1,1,72.9,0.17,0.0,https://img.a.transfermarkt.technology/portrait/header/657575-1726049784.jpg?lm=1,right,190.0,2000-07-02 00:00:00,6,2,0,0.0,0.0
657435,Pedro Santos,Portugal,Midfield,Central Midfield,0.8,3845,1,1,19,7,5,73.8,0.02,0.02,https://img.a.transfermarkt.technology/portrait/header/657435-1680781798.png?lm=1,right,183.0,2000-10-12 00:00:00,82,18,0,800000.0,800000.0
657387,Fabiano,Brazil,Defender,Right-Back,1.7,7980,1,4,13,20,16,89.5,0.01,0.05,https://img.a.transfermarkt.technology/portrait/header/657387-1705663208.png?lm=1,right,175.0,2000-03-14 00:00:00,110,27,0,1700000.0,1700000.0
657386,Bruno Rodrigues,Portugal,Defender,Centre-Back,0.8,3608,1,0,6,9,7,88.3,0.02,0.0,https://img.a.transfermarkt.technology/portrait/header/657386-1682001131.png?lm=1,right,192.0,2001-06-08 00:00:00,53,9,1,800000.0,800000.0
656449,Welat Cagro,Belgium,Midfield,Central Midfield,0.3,936,1,0,5,2,1,72.6,0.1,0.0,https://img.a.transfermarkt.technology/portrait/header/656449-1711614856.png?lm=1,left,189.0,1999-05-31 00:00:00,17,7,1,275000.0,275000.0
282199,Erik Palmer-Brown,United States,Defender,Centre-Back,1.5,7946,1,0,13,19,16,83.4,0.01,0.0,https://img.a.transfermarkt.technology/portrait/header/282199-1756042965.png?lm=1,right,186.0,1997-04-24 00:00:00,97,14,0,1500000.0,1500000.0
282169,Marin Šverko,Croatia,Defender,Centre-Back,0.4,2521,1,0,4,6,5,81.4,0.04,0.0,https://img.a.transfermarkt.technology/portrait/header/282169-1695108109.jpg?lm=1,left,187.0,1998-02-04 00:00:00,47,7,0,400000.0,400000.0
282041,Presnel Kimpembe,France,Defender,Centre-Back,4.0,8687,1,0,14,21,17,79.3,0.01,0.0,https://img.a.transfermarkt.technology/portrait/header/282041-1672304083.jpg?lm=1,left,183.0,1995-08-13 00:00:00,108,26,1,4000000.0,4000000.0
281919,Adam Tzanetopoulos,Greece,Defender,Centre-Back,0.4,7165,1,0,12,18,14,83.2,0.01,0.0,https://img.a.transfermarkt.technology/portrait/header/281919-1522222213.jpg?lm=1,both,193.0,1995-02-10 00:00:00,81,16,0,400000.0,400000.0
82097,Christoph Kramer,Germany,Midfield,Defensive Midfield,1.7,7247,1,4,36,13,10,78.4,0.01,0.05,https://img.a.transfermarkt.technology/portrait/header/82097-1662966660.jpg?lm=1,right,191.0,1991-02-19 00:00:00,115,16,0,1700000.0,1700000.0
426213,Rodrigo Conceição,Portugal,Defender,Right-Back,1.0,2429,1,2,4,6,5,89.3,0.04,0.07,https://img.a.transfermarkt.technology/portrait/header/426213-1720616605.png?lm=1,right,175.0,2000-01-02 00:00:00,55,6,1,1000000.0,1000000.0
224458,Pyry Soiri,Finland,Attack,Left Winger,0.4,1494,1,0,6,1,1,82.8,0.06,0.0,https://img.a.transfermarkt.technology/portrait/header/224458-1769896628.jpg?lm=1,right,183.0,1994-09-22 00:00:00,25,2,0,400000.0,400000.0
659521,Edouard Michut,France,Midfield,Central Midfield,2.5,4671,1,4,23,8,6,86.7,0.02,0.08,https://img.a.transfermarkt.technology/portrait/header/659521-1764158833.png?lm=1,right,177.0,2003-03-04 00:00:00,72,14,1,2500000.0,2500000.0
659520,Bilal Nadir,Morocco,Midfield,Central Midfield,9.0,1171,1,4,6,2,2,84.1,0.08,0.31,https://img.a.transfermarkt.technology/portrait/header/659520-1741961204.jpg?lm=1,left,179.0,2003-11-28 00:00:00,46,7,0,9000000.0,9000000.0
428380,Yuriy Romanyuk,Ukraine,Defender,Right-Back,0.2,1813,1,2,3,4,4,72.5,0.05,0.1,https://img.a.transfermarkt.technology/portrait/header/428380-1693492856.png?lm=1,right,178.0,1997-05-06 00:00:00,22,5,1,250000.0,250000.0
656409,Léo Realpe,Ecuador,Defender,Centre-Back,4.0,2147,1,1,4,5,4,86.3,0.04,0.04,https://img.a.transfermarkt.technology/portrait/header/656409-1776811689.jpg?lm=1,right,186.0,2001-02-26 00:00:00,29,3,0,4000000.0,4000000.0
656132,Aske Adelgaard,Denmark,Defender,Left-Back,0.7,5036,1,4,8,12,10,74.6,0.02,0.07,https://img.a.transfermarkt.technology/portrait/header/656132-1763722949.jpg?lm=1,left,175.0,2003-11-10 00:00:00,94,15,1,700000.0,700000.0
655912,Göktan Gürpüz,Türkiye,Midfield,Attacking Midfield,0.3,1962,1,6,10,3,3,73.5,0.05,0.28,https://img.a.transfermarkt.technology/portrait/header/655912-1754986859.png?lm=1,right,178.0,2003-01-22 00:00:00,34,2,0,300000.0,300000.0
655899,Serdar Saatçı,Türkiye,Defender,Centre-Back,5.0,3959,1,3,7,10,8,67.1,0.02,0.07,https://img.a.transfermarkt.technology/portrait/header/655899-1783512348.png?lm=1,right,190.0,2003-02-14 00:00:00,57,15,0,5000000.0,5000000.0
655895,Bartuğ Elmaz,Türkiye,Midfield,Defensive Midfield,1.5,1949,1,1,10,3,3,79.9,0.05,0.05,https://img.a.transfermarkt.technology/portrait/header/655895-1765460045.png?lm=1,right,179.0,2003-02-19 00:00:00,46,6,0,1500000.0,1500000.0
655893,Ravil Tagir,Türkiye,Defender,Centre-Back,2.2,3773,1,2,6,9,8,89.3,0.02,0.05,https://img.a.transfermarkt.technology/portrait/header/655893-1705504963.jpg?lm=1,left,185.0,2003-05-06 00:00:00,61,4,0,2200000.0,2200000.0
225452,Patrick Roberts,England,Attack,Right Winger,3.2,397,1,0,2,0,0,69.1,0.23,0.0,https://img.a.transfermarkt.technology/portrait/header/225452-1724771824.jpg?lm=1,left,167.0,1997-02-05 00:00:00,6,0,0,3200000.0,3200000.0
225431,Lisandro Semedo,Cape Verde,Attack,Right Winger,0.5,1383,1,2,5,1,1,91.9,0.07,0.13,https://img.a.transfermarkt.technology/portrait/header/225431-1668766697.png?lm=1,right,175.0,1996-03-12 00:00:00,20,1,0,500000.0,500000.0
225165,Joel Pereira,Portugal,Defender,Right-Back,2.5,2820,1,4,5,7,6,73.6,0.03,0.13,https://img.a.transfermarkt.technology/portrait/header/225165-1758474539.png?lm=1,right,178.0,1996-09-28 00:00:00,36,3,0,2500000.0,2500000.0
82597,Aleksandr Denisov,Russia,Defender,Centre-Back,0.0,1413,1,0,2,3,3,71.2,0.06,0.0,https://img.a.transfermarkt.technology/portrait/header/82597-1616513468.png?lm=1,left,186.0,1989-02-23 00:00:00,19,4,0,50000.0,50000.0
282410,José Carlos Lazo,Spain,Attack,Left Winger,2.5,362,1,3,1,0,0,74.3,0.25,0.75,https://img.a.transfermarkt.technology/portrait/header/282410-1448531172.jpg?lm=1,both,178.0,1996-02-16 00:00:00,15,1,0,2500000.0,2500000.0
282240,Brad Halliday,England,Defender,Right-Back,0.0,783,1,0,1,2,2,68.3,0.11,0.0,https://img.a.transfermarkt.technology/portrait/header/282240-1752911090.jpg?lm=1,right,180.0,1995-07-10 00:00:00,11,1,0,0.0,0.0
658530,Jonas Jensen-Abbew,Denmark,Defender,Centre-Back,0.9,2438,1,0,4,6,5,71.2,0.04,0.0,https://img.a.transfermarkt.technology/portrait/header/658530-1701443476.jpg?lm=1,right,189.0,2002-04-20 00:00:00,49,1,1,900000.0,900000.0
658529,Maxwell Woledzi,Ghana,Defender,Centre-Back,0.4,1756,1,1,3,4,4,69.0,0.05,0.05,https://img.a.transfermarkt.technology/portrait/header/658529-1771709773.jpg?lm=1,right,189.0,2001-07-02 00:00:00,29,4,0,400000.0,400000.0
658269,Víctor Meseguer,Spain,Midfield,Central Midfield,1.5,567,1,0,3,1,1,68.8,0.16,0.0,https://img.a.transfermarkt.technology/portrait/header/658269-1660121083.jpg?lm=1,right,184.0,1999-06-09 00:00:00,16,1,0,1500000.0,1500000.0
198007,Francisco Ramos,Portugal,Midfield,Central Midfield,0.5,2393,1,0,12,4,3,82.4,0.04,0.0,https://img.a.transfermarkt.technology/portrait/header/198007-1675786408.png?lm=1,right,181.0,1995-04-10 00:00:00,33,4,0,500000.0,500000.0
198005,Cristian Ponde,Portugal,Attack,Right Winger,0.3,404,1,1,2,0,0,88.9,0.22,0.22,https://img.a.transfermarkt.technology/portrait/header/198005-1737487942.jpg?lm=1,right,181.0,1995-01-26 00:00:00,17,1,0,300000.0,300000.0
889438,Ilya Krupskyi,Ukraine,Defender,Right-Back,1.5,7736,1,9,13,19,15,68.6,0.01,0.1,https://img.a.transfermarkt.technology/portrait/header/889438-1619895387.png?lm=1,both,180.0,2004-10-02 00:00:00,98,13,1,1500000.0,1500000.0
358042,Tom Reyners,Belgium,Attack,Right Winger,0.9,981,1,0,4,1,1,86.6,0.09,0.0,https://img.a.transfermarkt.technology/portrait/header/358042-1711615076.png?lm=1,right,169.0,2000-04-20 00:00:00,22,3,0,900000.0,900000.0
358003,Simone Canestrelli,Italy,Defender,Centre-Back,0.9,3381,1,0,6,8,7,72.3,0.03,0.0,https://img.a.transfermarkt.technology/portrait/header/358003-1753431201.jpg?lm=1,right,192.0,2000-09-11 00:00:00,39,4,0,900000.0,900000.0
357884,Fernando Calero,Spain,Defender,Centre-Back,2.5,6376,1,1,11,16,13,79.2,0.01,0.01,https://img.a.transfermarkt.technology/portrait/header/357884-1447238696.jpg?lm=1,right,184.0,1995-09-14 00:00:00,104,18,0,2500000.0,2500000.0
357608,Yan Vorogovskiy,Kazakhstan,Defender,Left-Back,0.5,1604,1,0,3,4,3,65.4,0.06,0.0,https://img.a.transfermarkt.technology/portrait/header/357608-1779099145.png?lm=1,left,182.0,1996-08-07 00:00:00,25,5,0,500000.0,500000.0
134458,Stefan Ashkovski,North Macedonia,Attack,Left Winger,0.4,994,1,1,4,1,1,80.8,0.09,0.09,https://img.a.transfermarkt.technology/portrait/header/134458-1615536542.png?lm=1,left,179.0,1992-02-24 00:00:00,20,3,0,350000.0,350000.0
892932,Miguel Román,Spain,Midfield,Central Midfield,0.0,2048,1,3,10,4,3,88.6,0.04,0.13,https://img.a.transfermarkt.technology/portrait/header/892932-1769759183.jpg?lm=1,right,178.0,2002-12-26 00:00:00,30,6,0,0.0,0.0
892823,Marios Sofianos,Greece,Attack,Right Winger,0.2,1241,1,0,5,1,1,65.1,0.07,0.0,https://img.a.transfermarkt.technology/portrait/header/892823-1730218322.jpg?lm=1,,175.0,2003-11-24 00:00:00,39,8,0,175000.0,175000.0
892221,Hugo Sotelo,Spain,Midfield,Central Midfield,9.0,4066,1,3,20,7,5,78.4,0.02,0.07,https://img.a.transfermarkt.technology/portrait/header/892221-1758827715.jpg?lm=1,right,180.0,2003-12-19 00:00:00,79,10,0,9000000.0,9000000.0
892105,Lindon Emërllahu,Kosovo,Midfield,Central Midfield,0.0,1009,1,1,5,2,1,82.7,0.09,0.09,https://img.a.transfermarkt.technology/portrait/header/892105-1746513405.png?lm=1,both,183.0,2002-12-07 00:00:00,18,0,0,0.0,0.0
892049,Marko Sapuga,Ukraine,Midfield,Defensive Midfield,0.3,4276,1,3,21,8,6,84.2,0.02,0.06,https://img.a.transfermarkt.technology/portrait/header/892049-1723574708.png?lm=1,right,194.0,2003-05-29 00:00:00,61,17,0,300000.0,300000.0
655456,Saba Sazonov,Georgia,Defender,Centre-Back,1.3,3485,1,0,6,9,7,82.6,0.03,0.0,https://img.a.transfermarkt.technology/portrait/header/655456-1695386095.jpg?lm=1,right,194.0,2002-02-01 00:00:00,57,13,0,1300000.0,1300000.0
655177,Zeno Ibsen Rossi,England,Defender,Centre-Back,0.2,857,1,1,1,2,2,79.0,0.11,0.11,https://img.a.transfermarkt.technology/portrait/header/655177-1646060774.jpg?lm=1,right,194.0,2000-10-28 00:00:00,12,1,0,200000.0,200000.0
428444,Peter Therkildsen,Denmark,Defender,Right-Back,0.4,601,1,0,1,1,1,65.7,0.15,0.0,https://img.a.transfermarkt.technology/portrait/header/428444-1753191184.JPG?lm=1,right,190.0,1998-06-13 00:00:00,13,0,0,400000.0,400000.0
297694,Robbert de Vos,Netherlands,Midfield,Central Midfield,0.2,466,1,0,2,1,1,81.1,0.19,0.0,https://img.a.transfermarkt.technology/portrait/header/297694-1509177122.jpg?lm=1,right,182.0,1996-05-26 00:00:00,16,0,0,150000.0,150000.0
297034,Ilya Petrov,Russia,Midfield,Central Midfield,0.5,1978,1,4,10,4,3,80.5,0.05,0.18,https://img.a.transfermarkt.technology/portrait/header/297034-1754203062.png?lm=1,left,178.0,1995-06-27 00:00:00,28,8,0,500000.0,500000.0
111200,Fábio Pacheco,Portugal,Midfield,Defensive Midfield,0.1,5611,1,1,28,10,7,75.2,0.02,0.02,https://img.a.transfermarkt.technology/portrait/header/111200-1537359861.png?lm=1,right,180.0,1988-05-26 00:00:00,72,28,1,75000.0,75000.0
111114,Kevin Long,Ireland,Defender,Centre-Back,0.5,1964,1,0,3,5,4,90.4,0.05,0.0,https://img.a.transfermarkt.technology/portrait/header/111114-1543493940.jpg?lm=1,right,188.0,1990-08-18 00:00:00,25,4,0,500000.0,500000.0
895074,Mahamadou Susoho,Spain,Midfield,Defensive Midfield,1.5,1877,1,0,9,3,3,82.2,0.05,0.0,https://img.a.transfermarkt.technology/portrait/header/895074-1699384922.jpg?lm=1,right,175.0,2005-01-20 00:00:00,29,7,0,1500000.0,1500000.0
197521,Vukan Savicevic,Montenegro,Midfield,Central Midfield,0.6,1596,1,0,8,3,2,73.8,0.06,0.0,https://img.a.transfermarkt.technology/portrait/header/197521-1696867380.png?lm=1,right,179.0,1994-01-29 00:00:00,30,7,0,600000.0,600000.0
197491,Alex Ferrari,Italy,Defender,Centre-Back,1.0,4981,1,2,8,12,10,82.7,0.02,0.04,https://img.a.transfermarkt.technology/portrait/header/197491-1595918621.jpg?lm=1,right,191.0,1994-07-01 00:00:00,69,14,0,1000000.0,1000000.0
197473,Alberto Grassi,Italy,Midfield,Defensive Midfield,1.8,11102,1,6,56,20,15,71.1,0.01,0.05,https://img.a.transfermarkt.technology/portrait/header/197473-1695031303.jpg?lm=1,right,183.0,1995-03-07 00:00:00,178,33,2,1800000.0,1800000.0
197470,Mattia Caldara,Italy,Defender,Centre-Back,0.8,5739,1,3,10,14,11,71.7,0.02,0.05,https://img.a.transfermarkt.technology/portrait/header/197470-1630656758.jpg?lm=1,right,187.0,1994-05-05 00:00:00,83,18,0,800000.0,800000.0
654099,Diogo Nascimento,Portugal,Midfield,Central Midfield,0.7,3553,1,4,18,6,5,84.8,0.03,0.1,https://img.a.transfermarkt.technology/portrait/header/654099-1757716438.png?lm=1,right,166.0,2002-11-02 00:00:00,59,4,0,700000.0,700000.0
81532,Celso Borges,Costa Rica,Midfield,Central Midfield,0.2,788,1,0,4,1,1,76.8,0.11,0.0,https://img.a.transfermarkt.technology/portrait/header/81532-1740584086.png?lm=1,right,183.0,1988-05-27 00:00:00,15,2,0,175000.0,175000.0
429243,Stefan Sapic,Serbia,Defender,Centre-Back,0.5,651,1,0,1,2,1,81.9,0.14,0.0,https://img.a.transfermarkt.technology/portrait/header/429243-1662653814.png?lm=1,right,202.0,1997-02-26 00:00:00,10,4,0,500000.0,500000.0
429157,Yuriy Kozyrenko,Ukraine,Attack,Right Winger,0.2,1073,1,2,4,1,1,73.9,0.08,0.17,https://img.a.transfermarkt.technology/portrait/header/429157-1649574955.png?lm=1,left,172.0,1999-11-27 00:00:00,25,4,0,200000.0,200000.0
170495,Ismael Diomande,Cote d'Ivoire,Midfield,Defensive Midfield,0.2,1825,1,0,9,3,2,85.0,0.05,0.0,https://img.a.transfermarkt.technology/portrait/header/170495-1633107282.png?lm=1,right,183.0,1992-08-28 00:00:00,27,12,0,150000.0,150000.0
170463,Marcel Tisserand,DR Congo,Defender,Centre-Back,2.8,4144,1,2,7,10,8,90.6,0.02,0.04,https://img.a.transfermarkt.technology/portrait/header/170463-1685659681.jpg?lm=1,right,190.0,1993-01-10 00:00:00,55,8,0,2800000.0,2800000.0
655678,Franco Baldassarra,Argentina,Midfield,Central Midfield,0.4,1167,1,0,6,2,2,77.0,0.08,0.0,https://img.a.transfermarkt.technology/portrait/header/655678-1724877385.jpg?lm=1,right,180.0,1998-09-29 00:00:00,17,3,0,450000.0,450000.0
895937,Marco Palestra,Italy,Defender,Right-Back,1.0,3485,1,4,6,9,7,70.6,0.03,0.1,https://img.a.transfermarkt.technology/portrait/header/895937-1704902310.jpg?lm=1,both,186.0,2005-03-03 00:00:00,53,3,0,1000000.0,1000000.0
111051,Nampalys Mendy,Senegal,Midfield,Defensive Midfield,3.0,6085,1,4,30,11,8,91.2,0.01,0.06,https://img.a.transfermarkt.technology/portrait/header/111051-1756666510.jpg?lm=1,right,168.0,1992-06-23 00:00:00,105,17,0,3000000.0,3000000.0
356892,Vladislav Kreida,Estonia,Midfield,Central Midfield,0.0,536,1,0,3,1,1,73.4,0.17,0.0,https://img.a.transfermarkt.technology/portrait/header/356892-1645431869.png?lm=1,right,179.0,1999-09-25 00:00:00,6,1,0,0.0,0.0
355692,Nazmi Gripshi,Albania,Midfield,Attacking Midfield,0.0,972,1,4,5,2,1,68.3,0.09,0.37,https://img.a.transfermarkt.technology/portrait/header/355692-1771532233.png?lm=1,right,176.0,1997-07-05 00:00:00,14,1,0,0.0,0.0
652803,Pierre Dwomoh,Belgium,Midfield,Central Midfield,2.5,3009,1,2,15,5,4,73.8,0.03,0.06,https://img.a.transfermarkt.technology/portrait/header/652803-1709884161.png?lm=1,right,188.0,2004-06-21 00:00:00,47,7,0,2500000.0,2500000.0
652672,Kai Fotheringham,Scotland,Attack,Right Winger,0.4,1427,1,5,6,1,1,88.5,0.06,0.32,https://img.a.transfermarkt.technology/portrait/header/652672-1622032952.jpg?lm=1,right,169.0,2003-04-18 00:00:00,32,1,0,350000.0,350000.0
44317,Bojan Jokic,Slovenia,Defender,Left-Back,0.1,4905,1,2,8,12,10,91.7,0.02,0.04,https://img.a.transfermarkt.technology/portrait/header/44317-1599993253.png?lm=1,left,176.0,1986-05-17 00:00:00,59,20,1,100000.0,100000.0
44017,Javi Martínez,Spain,Midfield,Defensive Midfield,1.5,960,1,2,5,2,1,83.6,0.09,0.19,https://img.a.transfermarkt.technology/portrait/header/44017-1540568493.jpg?lm=1,right,189.0,1988-09-02 00:00:00,37,0,0,1500000.0,1500000.0
430310,Andrew Irving,Scotland,Midfield,Central Midfield,5.0,1181,1,1,6,2,2,87.6,0.08,0.08,https://img.a.transfermarkt.technology/portrait/header/430310-1692965140.png?lm=1,left,190.0,2000-05-13 00:00:00,28,5,0,5000000.0,5000000.0
